date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:57:30	98161/98161	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2015:57:30%20GMT	https://moovit.foxthemes.me/product/belt/	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/product/belt/index.html	(from https://moovit.foxthemes.me/shop/)
16:57:32	8281/8281	---M--	200	added ('OK')	image/jpeg	etag:%222059-61127bda-2f97c9;;;%22	https://moovit.foxthemes.me/wp-content/uploads/2020/01/hoodie-with-logo-2-300x300.jpg	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/uploads/2020/01/hoodie-with-logo-2-300x300.jpg	(from https://moovit.foxthemes.me/shop/)
16:57:32	97667/97667	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2015:57:31%20GMT	https://moovit.foxthemes.me/shop/?add-to-cart=5359	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/shop/indexb377.html	(from https://moovit.foxthemes.me/shop/)
16:57:32	98969/98969	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2015:57:31%20GMT	https://moovit.foxthemes.me/product/cap/	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/product/cap/index.html	(from https://moovit.foxthemes.me/shop/)
16:57:32	97666/97666	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2015:57:32%20GMT	https://moovit.foxthemes.me/shop/?add-to-cart=5360	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/shop/indexb026.html	(from https://moovit.foxthemes.me/shop/)
16:57:32	9361/9361	---M--	200	added ('OK')	image/jpeg	etag:%222491-61127bda-2f97e5;;;%22	https://moovit.foxthemes.me/wp-content/uploads/2020/01/hoodie-with-zipper-2-300x300.jpg	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/uploads/2020/01/hoodie-with-zipper-2-300x300.jpg	(from https://moovit.foxthemes.me/shop/)
16:57:33	116502/116502	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2015:57:33%20GMT	https://moovit.foxthemes.me/product/hoodie/	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/product/hoodie/index.html	(from https://moovit.foxthemes.me/shop/)
16:57:33	16205/16205	---M--	200	added ('OK')	image/jpeg	etag:%223f4d-61127bda-2f97f3;;;%22	https://moovit.foxthemes.me/wp-content/uploads/2020/01/logo-1-300x300.jpg	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/uploads/2020/01/logo-1-300x300.jpg	(from https://moovit.foxthemes.me/shop/)
16:57:33	97679/97679	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2015:57:33%20GMT	https://moovit.foxthemes.me/shop/?add-to-cart=5356	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/shop/index6af4.html	(from https://moovit.foxthemes.me/shop/)
16:57:34	94919/94919	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2015:57:34%20GMT	https://moovit.foxthemes.me/product/hoodie-with-zipper/	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/product/hoodie-with-zipper/index.html	(from https://moovit.foxthemes.me/shop/)
16:57:34	1846/1846	---M-Z	200	added ('OK')	application/x-javascript	etag:%22736-61127bcc-2bec01;gz%22	https://moovit.foxthemes.me/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min.js?ver=2.1.4	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min6b25.js	(from https://moovit.foxthemes.me/shop/)
16:57:34	97681/97681	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2015:57:34%20GMT	https://moovit.foxthemes.me/shop/?add-to-cart=5363	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/shop/index64b4.html	(from https://moovit.foxthemes.me/shop/)
16:57:35	2047/2047	---M-Z	200	added ('OK')	application/x-javascript	etag:%227ff-61127bcc-2bebde;gz%22	https://moovit.foxthemes.me/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min.js?ver=4.4.1	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.mina94e.js	(from https://moovit.foxthemes.me/shop/)
16:57:35	97876/97876	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2015:57:35%20GMT	https://moovit.foxthemes.me/product/logo-collection/	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/product/logo-collection/index.html	(from https://moovit.foxthemes.me/shop/)
16:57:35	95308/95308	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2015:57:35%20GMT	https://moovit.foxthemes.me/shop/page/2/	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/shop/page/2/index.html	(from https://moovit.foxthemes.me/shop/)
16:57:35	2939/2939	---M-Z	200	added ('OK')	application/x-javascript	etag:%22b7b-61127bcc-2bebc8;gz%22	https://moovit.foxthemes.me/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.min.js?ver=4.4.1	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.mina94e.js	(from https://moovit.foxthemes.me/shop/)
16:57:36	658/658	---M-Z	200	added ('OK')	text/css	etag:%22292-61127bd1-2bf50b;gz%22	https://moovit.foxthemes.me/wp-content/plugins/wp-datepicker/css/front-styles.css?t=1677599505&ver=5.8.6	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/plugins/wp-datepicker/css/front-styles32d8.css	(from https://moovit.foxthemes.me/product/hoodie-with-logo/)
16:57:36	888/888	---M-Z	200	added ('OK')	application/rss+xml	etag:%225333a87702e2e3cf96c586fd69ccaf61%22	https://moovit.foxthemes.me/product/hoodie-with-logo/feed/	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/product/hoodie-with-logo/feed/index.html	(from https://moovit.foxthemes.me/product/hoodie-with-logo/)
16:57:36	2240/2240	---M-Z	200	added ('OK')	text/css	etag:%228c0-61127bed-2fa6ee;gz%22	https://moovit.foxthemes.me/wp-content/uploads/elementor/css/post-5632.css?ver=1627471742	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/uploads/elementor/css/post-5632dd42.css	(from https://moovit.foxthemes.me/product/hoodie-with-logo/)
16:57:37	2534/2534	---M-Z	200	added ('OK')	application/json	date:Tue,%2028%20Feb%202023%2015:57:36%20GMT	https://moovit.foxthemes.me/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmoovit.foxthemes.me%2Fproduct%2Fhoodie-with-logo%2F	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-json/oembed/1.0/embed01e4.json	(from https://moovit.foxthemes.me/product/hoodie-with-logo/)
16:57:37	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2028%20Feb%202023%2015:57:37%20GMT	https://moovit.foxthemes.me/?p=5356	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/indexea66.html	(from https://moovit.foxthemes.me/product/hoodie-with-logo/)
16:57:37	2662/2662	---M-Z	200	added ('OK')	text/xml	date:Tue,%2028%20Feb%202023%2015:57:37%20GMT	https://moovit.foxthemes.me/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmoovit.foxthemes.me%2Fproduct%2Fhoodie-with-logo%2F&format=xml	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-json/oembed/1.0/embedcf90	(from https://moovit.foxthemes.me/product/hoodie-with-logo/)
16:57:38	12342/12342	---M--	200	added ('OK')	image/jpeg	etag:%223036-61127bda-2f97d1;;;%22	https://moovit.foxthemes.me/wp-content/uploads/2020/01/hoodie-with-logo-2.jpg	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/uploads/2020/01/hoodie-with-logo-2.jpg	(from https://moovit.foxthemes.me/product/hoodie-with-logo/)
16:57:38	98509/98509	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2015:57:38%20GMT	https://moovit.foxthemes.me/product-category/clothing/	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/product-category/clothing/index.html	(from https://moovit.foxthemes.me/product/hoodie-with-logo/)
16:57:38	21664/21664	---M--	200	added ('OK')	image/jpeg	etag:%2254a0-61127bda-2f97cd;;;%22	https://moovit.foxthemes.me/wp-content/uploads/2020/01/hoodie-with-logo-2-600x600.jpg	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/uploads/2020/01/hoodie-with-logo-2-600x600.jpg	(from https://moovit.foxthemes.me/product/hoodie-with-logo/)
16:57:39	87903/87903	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2015:57:39%20GMT	https://moovit.foxthemes.me/product-category/clothing/hoodies/	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/product-category/clothing/hoodies/index.html	(from https://moovit.foxthemes.me/product/hoodie-with-logo/)
16:57:39	6350/6350	---M-Z	200	added ('OK')	application/x-javascript	etag:%2218ce-61127bcc-2bebda;gz%22	https://moovit.foxthemes.me/wp-content/plugins/woocommerce/assets/js/frontend/single-product.min.js?ver=4.4.1	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/plugins/woocommerce/assets/js/frontend/single-product.mina94e.js	(from https://moovit.foxthemes.me/product/hoodie-with-logo/)
16:57:39	15057/15057	---M-Z	200	added ('OK')	text/css	etag:%223ad1-61127bcc-2beb28;gz%22	https://moovit.foxthemes.me/wp-content/plugins/woocommerce/assets/css/select2.css?ver=4.4.1	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/plugins/woocommerce/assets/css/select2a94e.css	(from https://moovit.foxthemes.me/cart/)
16:57:40	96058/96058	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2015:57:39%20GMT	https://moovit.foxthemes.me/product/hoodie-with-logo/?add-to-cart=5363	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/product/hoodie-with-logo/index64b4.html	(from https://moovit.foxthemes.me/product/hoodie-with-logo/)
16:57:40	2308/2308	---M-Z	200	added ('OK')	application/json	date:Tue,%2028%20Feb%202023%2015:57:40%20GMT	https://moovit.foxthemes.me/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmoovit.foxthemes.me%2Fcart%2F	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-json/oembed/1.0/embed69ed.json	(from https://moovit.foxthemes.me/cart/)
16:57:40	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2028%20Feb%202023%2015:57:40%20GMT	https://moovit.foxthemes.me/?p=5350	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/indexf8f6.html	(from https://moovit.foxthemes.me/cart/)
16:57:40	2400/2400	---M-Z	200	added ('OK')	text/xml	date:Tue,%2028%20Feb%202023%2015:57:40%20GMT	https://moovit.foxthemes.me/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmoovit.foxthemes.me%2Fcart%2F&format=xml	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-json/oembed/1.0/embed31bf	(from https://moovit.foxthemes.me/cart/)
16:57:41	20141/20141	---M-Z	200	added ('OK')	text/css	etag:%224ead-61127bd1-2f8812;gz%22	https://moovit.foxthemes.me/wp-content/themes/moovit/assets/css/blog/blog-single.css?ver=5.8.6	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/themes/moovit/assets/css/blog/blog-single6281.css	(from https://moovit.foxthemes.me/cart/)
16:57:42	3290/3290	---M-Z	200	added ('OK')	application/x-javascript	etag:%22cda-61127bcc-2bebce;gz%22	https://moovit.foxthemes.me/wp-content/plugins/woocommerce/assets/js/frontend/country-select.min.js?ver=4.4.1	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/plugins/woocommerce/assets/js/frontend/country-select.mina94e.js	(from https://moovit.foxthemes.me/cart/)
16:57:42	2652/2652	---M-Z	200	added ('OK')	application/x-javascript	etag:%22a5c-61127bcc-2bebc6;gz%22	https://moovit.foxthemes.me/wp-content/plugins/woocommerce/assets/js/frontend/address-i18n.min.js?ver=4.4.1	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/plugins/woocommerce/assets/js/frontend/address-i18n.mina94e.js	(from https://moovit.foxthemes.me/cart/)
16:57:43	7712/7712	---M-Z	200	added ('OK')	application/x-javascript	etag:%221e20-61127bcc-2bebca;gz%22	https://moovit.foxthemes.me/wp-content/plugins/woocommerce/assets/js/frontend/cart.min.js?ver=4.4.1	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/plugins/woocommerce/assets/js/frontend/cart.mina94e.js	(from https://moovit.foxthemes.me/cart/)
16:57:43	77183/77183	---M-Z	200	added ('OK')	application/x-javascript	etag:%2212d7f-61127bcc-2bec16;gz%22	https://moovit.foxthemes.me/wp-content/plugins/woocommerce/assets/js/selectWoo/selectWoo.full.min.js?ver=1.0.6	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/plugins/woocommerce/assets/js/selectWoo/selectWoo.full.min0ba6.js	(from https://moovit.foxthemes.me/cart/)
16:57:43	658/658	---M-Z	200	added ('OK')	text/css	etag:%22292-61127bd1-2bf50b;gz%22	https://moovit.foxthemes.me/wp-content/plugins/wp-datepicker/css/front-styles.css?t=1677599506&ver=5.8.6	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/plugins/wp-datepicker/css/front-stylesf003.css	(from https://moovit.foxthemes.me/my-account/)
16:57:44	2338/2338	---M-Z	200	added ('OK')	application/json	date:Tue,%2028%20Feb%202023%2015:57:44%20GMT	https://moovit.foxthemes.me/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmoovit.foxthemes.me%2Fmy-account%2F	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-json/oembed/1.0/embed25c4.json	(from https://moovit.foxthemes.me/my-account/)
16:57:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2028%20Feb%202023%2015:57:44%20GMT	https://moovit.foxthemes.me/?p=5352	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/index6fd7.html	(from https://moovit.foxthemes.me/my-account/)
16:57:45	2430/2430	---M-Z	200	added ('OK')	text/xml	date:Tue,%2028%20Feb%202023%2015:57:44%20GMT	https://moovit.foxthemes.me/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmoovit.foxthemes.me%2Fmy-account%2F&format=xml	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-json/oembed/1.0/embedf37b	(from https://moovit.foxthemes.me/my-account/)
16:57:45	7566/7566	---M-Z	200	added ('OK')	text/css	etag:%221d8e-61127bee-2fa6fc;gz%22	https://moovit.foxthemes.me/wp-content/uploads/elementor/css/post-69.css?ver=1627471780	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/uploads/elementor/css/post-6971aa.css	(from https://moovit.foxthemes.me/price-table/)
16:57:45	84195/84195	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2015:57:45%20GMT	https://moovit.foxthemes.me/my-account/lost-password/	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/my-account/lost-password/index.html	(from https://moovit.foxthemes.me/my-account/)
16:57:46	2343/2343	---M-Z	200	added ('OK')	application/json	date:Tue,%2028%20Feb%202023%2015:57:45%20GMT	https://moovit.foxthemes.me/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmoovit.foxthemes.me%2Fprice-table%2F	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-json/oembed/1.0/embed080f.json	(from https://moovit.foxthemes.me/price-table/)
16:57:46	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2028%20Feb%202023%2015:57:45%20GMT	https://moovit.foxthemes.me/?p=69	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/indexe2dc.html	(from https://moovit.foxthemes.me/price-table/)
16:57:46	2435/2435	---M-Z	200	added ('OK')	text/xml	date:Tue,%2028%20Feb%202023%2015:57:46%20GMT	https://moovit.foxthemes.me/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmoovit.foxthemes.me%2Fprice-table%2F&format=xml	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-json/oembed/1.0/embede349	(from https://moovit.foxthemes.me/price-table/)
16:57:47	658/658	---M-Z	200	added ('OK')	text/css	etag:%22292-61127bd1-2bf50b;gz%22	https://moovit.foxthemes.me/wp-content/plugins/wp-datepicker/css/front-styles.css?t=1677599507&ver=5.8.6	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/plugins/wp-datepicker/css/front-styles737b.css	(from https://moovit.foxthemes.me/case-studies/)
16:57:47	4299/4299	---M-Z	200	added ('OK')	text/css	etag:%2210cb-61127bee-2fa700;gz%22	https://moovit.foxthemes.me/wp-content/uploads/elementor/css/post-76.css?ver=1627471781	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/uploads/elementor/css/post-7660bc.css	(from https://moovit.foxthemes.me/case-studies/)
16:57:47	2348/2348	---M-Z	200	added ('OK')	application/json	date:Tue,%2028%20Feb%202023%2015:57:47%20GMT	https://moovit.foxthemes.me/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmoovit.foxthemes.me%2Fcase-studies%2F	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-json/oembed/1.0/embed556d.json	(from https://moovit.foxthemes.me/case-studies/)
16:57:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2028%20Feb%202023%2015:57:47%20GMT	https://moovit.foxthemes.me/?p=76	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/index04cd.html	(from https://moovit.foxthemes.me/case-studies/)
16:57:48	2440/2440	---M-Z	200	added ('OK')	text/xml	date:Tue,%2028%20Feb%202023%2015:57:48%20GMT	https://moovit.foxthemes.me/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmoovit.foxthemes.me%2Fcase-studies%2F&format=xml	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-json/oembed/1.0/embed4a02	(from https://moovit.foxthemes.me/case-studies/)
16:57:48	1020/1020	---M-Z	200	added ('OK')	text/css	etag:%223fc-61127bc2-2bce06;gz%22	https://moovit.foxthemes.me/wp-content/plugins/aheto/shortcodes/custom-post-types/assets/css/layout3.css	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/plugins/aheto/shortcodes/custom-post-types/assets/css/layout3.css	(from https://moovit.foxthemes.me/case-studies/)
16:57:49	87133/87133	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2015:57:49%20GMT	https://moovit.foxthemes.me/category/manufacturing/	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/category/manufacturing/index.html	(from https://moovit.foxthemes.me/case-studies/)
16:57:49	1588/1588	---M-Z	200	added ('OK')	text/css	etag:%22634-61127bd1-2f8745;gz%22	https://moovit.foxthemes.me/wp-content/themes/moovit/aheto/custom-post-types/assets/css/cs_skin-5.css	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/themes/moovit/aheto/custom-post-types/assets/css/cs_skin-5.css	(from https://moovit.foxthemes.me/case-studies/)
16:57:49	1235/1235	---M-Z	200	added ('OK')	text/css	etag:%224d3-61127bc2-2bce00;gz%22	https://moovit.foxthemes.me/wp-content/plugins/aheto/shortcodes/custom-post-types/assets/css/filter1.css	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/plugins/aheto/shortcodes/custom-post-types/assets/css/filter1.css	(from https://moovit.foxthemes.me/case-studies/)
16:57:49	84873/84873	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Feb%202023%2015:57:49%20GMT	https://moovit.foxthemes.me/category/warehousing/	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/category/warehousing/index.html	(from https://moovit.foxthemes.me/case-studies/)
16:57:50	658/658	---M-Z	200	added ('OK')	text/css	etag:%22292-61127bd1-2bf50b;gz%22	https://moovit.foxthemes.me/wp-content/plugins/wp-datepicker/css/front-styles.css?t=1677599508&ver=5.8.6	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/plugins/wp-datepicker/css/front-stylesa52b.css	(from https://moovit.foxthemes.me/appointments/)
16:57:50	3597/3597	---M-Z	200	added ('OK')	text/css	etag:%22e0d-61127bee-2fa702;gz%22	https://moovit.foxthemes.me/wp-content/uploads/elementor/css/post-78.css?ver=1627471782	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/uploads/elementor/css/post-787d1d.css	(from https://moovit.foxthemes.me/appointments/)
16:57:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2028%20Feb%202023%2015:57:51%20GMT	https://moovit.foxthemes.me/?p=78	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/index7896.html	(from https://moovit.foxthemes.me/appointments/)
16:57:51	2348/2348	---M-Z	200	added ('OK')	application/json	date:Tue,%2028%20Feb%202023%2015:57:51%20GMT	https://moovit.foxthemes.me/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmoovit.foxthemes.me%2Fappointments%2F	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-json/oembed/1.0/embed43a6.json	(from https://moovit.foxthemes.me/appointments/)
16:57:52	2440/2440	---M-Z	200	added ('OK')	text/xml	date:Tue,%2028%20Feb%202023%2015:57:51%20GMT	https://moovit.foxthemes.me/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmoovit.foxthemes.me%2Fappointments%2F&format=xml	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-json/oembed/1.0/embeddff4	(from https://moovit.foxthemes.me/appointments/)
16:57:52	2751/2751	---M-Z	200	added ('OK')	text/css	etag:%22abf-61127bd1-2f870c;gz%22	https://moovit.foxthemes.me/wp-content/themes/moovit/aheto/contacts/assets/css/cs_layout3.css	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/themes/moovit/aheto/contacts/assets/css/cs_layout3.css	(from https://moovit.foxthemes.me/appointments/)
16:57:52	6271/6271	---M-Z	200	added ('OK')	text/css	etag:%22187f-61127bee-2fa6ff;gz%22	https://moovit.foxthemes.me/wp-content/uploads/elementor/css/post-72.css?ver=1627471782	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/uploads/elementor/css/post-727d1d.css	(from https://moovit.foxthemes.me/cost-calculator/)
16:57:53	2363/2363	---M-Z	200	added ('OK')	application/json	date:Tue,%2028%20Feb%202023%2015:57:53%20GMT	https://moovit.foxthemes.me/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmoovit.foxthemes.me%2Fcost-calculator%2F	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-json/oembed/1.0/embed4db0.json	(from https://moovit.foxthemes.me/cost-calculator/)
16:57:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2028%20Feb%202023%2015:57:53%20GMT	https://moovit.foxthemes.me/?p=72	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/indexae74.html	(from https://moovit.foxthemes.me/cost-calculator/)
16:57:53	2455/2455	---M-Z	200	added ('OK')	text/xml	date:Tue,%2028%20Feb%202023%2015:57:53%20GMT	https://moovit.foxthemes.me/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmoovit.foxthemes.me%2Fcost-calculator%2F&format=xml	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-json/oembed/1.0/embed2613	(from https://moovit.foxthemes.me/cost-calculator/)
16:57:54	3929/3929	---M-Z	200	added ('OK')	text/css	etag:%22f59-61127bee-2fa709;gz%22	https://moovit.foxthemes.me/wp-content/uploads/elementor/css/post-90.css?ver=1627471783	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/uploads/elementor/css/post-90acaa.css	(from https://moovit.foxthemes.me/get-a-quote/)
16:57:54	2343/2343	---M-Z	200	added ('OK')	application/json	date:Tue,%2028%20Feb%202023%2015:57:54%20GMT	https://moovit.foxthemes.me/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmoovit.foxthemes.me%2Fget-a-quote%2F	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-json/oembed/1.0/embed7434.json	(from https://moovit.foxthemes.me/get-a-quote/)
16:57:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2028%20Feb%202023%2015:57:54%20GMT	https://moovit.foxthemes.me/?p=90	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/indexeffd.html	(from https://moovit.foxthemes.me/get-a-quote/)
16:57:55	2435/2435	---M-Z	200	added ('OK')	text/xml	date:Tue,%2028%20Feb%202023%2015:57:55%20GMT	https://moovit.foxthemes.me/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmoovit.foxthemes.me%2Fget-a-quote%2F&format=xml	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-json/oembed/1.0/embed96c0	(from https://moovit.foxthemes.me/get-a-quote/)
16:57:55	658/658	---M-Z	200	added ('OK')	text/css	etag:%22292-61127bd1-2bf50b;gz%22	https://moovit.foxthemes.me/wp-content/plugins/wp-datepicker/css/front-styles.css?t=1677599509&ver=5.8.6	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/plugins/wp-datepicker/css/front-styles0c9d.css	(from https://moovit.foxthemes.me/get-fare-quote/)
16:57:56	6048/6048	---M-Z	200	added ('OK')	text/css	etag:%2217a0-61127bed-2fa6e9;gz%22	https://moovit.foxthemes.me/wp-content/uploads/elementor/css/post-4902.css?ver=1627471784	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/uploads/elementor/css/post-490232f4.css	(from https://moovit.foxthemes.me/get-fare-quote/)
16:57:56	2358/2358	---M-Z	200	added ('OK')	application/json	date:Tue,%2028%20Feb%202023%2015:57:56%20GMT	https://moovit.foxthemes.me/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmoovit.foxthemes.me%2Fget-fare-quote%2F	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-json/oembed/1.0/embed57dc.json	(from https://moovit.foxthemes.me/get-fare-quote/)
16:57:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2028%20Feb%202023%2015:57:56%20GMT	https://moovit.foxthemes.me/?p=4902	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/index4d01.html	(from https://moovit.foxthemes.me/get-fare-quote/)
16:57:57	2450/2450	---M-Z	200	added ('OK')	text/xml	date:Tue,%2028%20Feb%202023%2015:57:57%20GMT	https://moovit.foxthemes.me/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmoovit.foxthemes.me%2Fget-fare-quote%2F&format=xml	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-json/oembed/1.0/embed34ba	(from https://moovit.foxthemes.me/get-fare-quote/)
16:57:57	658/658	---M-Z	200	added ('OK')	text/css	etag:%22292-61127bd1-2bf50b;gz%22	https://moovit.foxthemes.me/wp-content/plugins/wp-datepicker/css/front-styles.css?t=1677599510&ver=5.8.6	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/plugins/wp-datepicker/css/front-stylesfa46.css	(from https://moovit.foxthemes.me/coming-soon/)
16:57:58	2417/2417	---M-Z	200	added ('OK')	text/css	etag:%22971-61127bee-2fa703;gz%22	https://moovit.foxthemes.me/wp-content/uploads/elementor/css/post-80.css?ver=1627471785	C:/My%20Web%20Sites/blops/moovit.foxthemes.me/wp-content/uploads/elementor/css/post-80f216.css	(from https://moovit.foxthemes.me/coming-soon/)
